Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country_Region,City,State_Province,Postal_Code,Region,Product_ID,Category,Sub-Category,Product_Name,Sales,Quantity,Discount,Profit
9074.00,US-2024-163160,13-10-2024,16-10-2024,First Class,TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,61032,Central,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame,10.48,3.00,0.60,-6.81
9075.00,US-2024-103212,13-10-2024,14-10-2024,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506,South,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,1504.52,4.00,0.00,346.04
9076.00,US-2024-116519,13-10-2024,15-10-2024,First Class,CR-12730,Craig Reiter,Consumer,United States,New York City,New York,10009,East,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,904.90,5.00,0.00,253.37
9077.00,US-2024-163160,13-10-2024,16-10-2024,First Class,TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,61032,Central,OFF-BI-10000778,Office Supplies,Binders,GBC VeloBinder Electric Binding Machine,96.78,4.00,0.80,-145.18
9078.00,US-2024-135909,13-10-2024,20-10-2024,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823,West,OFF-BI-10003527,Office Supplies,Binders,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,5083.96,5.00,0.20,1906.49
9079.00,US-2024-103212,13-10-2024,14-10-2024,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-LA-10000248,Office Supplies,Labels,Avery 52,11.07,3.00,0.00,5.20
9080.00,US-2024-132976,13-10-2024,17-10-2024,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-LA-10002043,Office Supplies,Labels,Avery 489,24.84,3.00,0.20,8.69
9081.00,US-2024-132976,13-10-2024,17-10-2024,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10000673,Office Supplies,Paper,Post-it “Important Message” Note Pad Neon Colors 50 Sheets/Pad,11.65,2.00,0.20,4.08
9082.00,US-2024-163160,13-10-2024,16-10-2024,First Class,TS-21610,Troy Staebel,Consumer,United States,Freeport,Illinois,61032,Central,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper,63.31,3.00,0.20,20.58
9083.00,US-2024-103212,13-10-2024,14-10-2024,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Lafayette,Louisiana,70506,South,OFF-PA-10004355,Office Supplies,Paper,Xerox 231,25.92,4.00,0.00,12.44
9084.00,US-2024-132976,13-10-2024,17-10-2024,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10004470,Office Supplies,Paper,"Adams Write n' Stick Phone Message Book 11"" X 5 1/4"" 200 Messages",18.18,4.00,0.20,5.91
9085.00,US-2024-132976,13-10-2024,17-10-2024,Standard Class,AG-10495,Andrew Gjertsen,Corporate,United States,Philadelphia,Pennsylvania,19140,East,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,59.71,6.00,0.20,5.97
9086.00,US-2024-148831,13-10-2024,15-10-2024,First Class,AH-10210,Alan Hwang,Consumer,United States,Louisville,Kentucky,40214,South,OFF-ST-10002974,Office Supplies,Storage,Trav-L-File Heavy-Duty Shuttle II Black,348.56,8.00,0.00,104.57
9087.00,US-2024-135909,13-10-2024,20-10-2024,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823,West,TEC-AC-10002335,Technology,Accessories,Logitech Media Keyboard K200,209.94,6.00,0.00,39.89
9088.00,US-2024-135909,13-10-2024,20-10-2024,Standard Class,JW-15220,Jane Waco,Corporate,United States,Sacramento,California,95823,West,TEC-PH-10003187,Technology,Phones,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger,31.98,2.00,0.20,-8.00
9089.00,US-2024-168837,14-10-2024,17-10-2024,First Class,JW-15955,Joni Wasserman,Consumer,United States,Oakland,California,94601,West,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,9.46,2.00,0.00,3.69
9090.00,US-2024-126123,14-10-2024,18-10-2024,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Chicago,Illinois,60623,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements 9/16"" Spine Black",27.40,9.00,0.80,-42.46
9091.00,US-2024-150707,14-10-2024,19-10-2024,Standard Class,EL-13735,Ed Ludwig,Home Office,United States,Columbia,Maryland,21044,East,OFF-BI-10001078,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks Dark Blue 14 7/8"" X 11""",37.66,7.00,0.00,18.45
9092.00,US-2024-126123,14-10-2024,18-10-2024,Standard Class,AG-10765,Anthony Garverick,Home Office,United States,Chicago,Illinois,60623,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,13.46,1.00,0.80,-23.55
9093.00,US-2024-151183,14-10-2024,19-10-2024,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,San Francisco,California,94110,West,TEC-AC-10003614,Technology,Accessories,Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc 10/Pack,46.36,4.00,0.00,15.30
9094.00,US-2024-142643,15-10-2024,20-10-2024,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,91360,West,FUR-FU-10000087,Furniture,Furnishings,"Executive Impressions 14"" Two-Color Numerals Wall Clock",22.72,1.00,0.00,9.32
9095.00,US-2024-113670,15-10-2024,17-10-2024,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90045,West,FUR-TA-10001705,Furniture,Tables,Bush Advantage Collection Round Conference Table,510.24,3.00,0.20,6.38
9096.00,US-2024-100237,15-10-2024,19-10-2024,Standard Class,SV-20815,Stuart Van,Corporate,United States,Orem,Utah,84057,West,OFF-AR-10001761,Office Supplies,Art,Avery Hi-Liter Smear-Safe Highlighters,11.68,2.00,0.00,4.20
9097.00,US-2024-106033,15-10-2024,18-10-2024,Second Class,FG-14260,Frank Gastineau,Home Office,United States,San Francisco,California,94110,West,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,87.92,4.00,0.00,26.38
9098.00,US-2024-164819,15-10-2024,19-10-2024,Second Class,RS-19420,Ricardo Sperren,Corporate,United States,Fairfield,Connecticut,6824,East,OFF-LA-10001045,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,13.05,5.00,0.00,6.00
9099.00,US-2024-154949,15-10-2024,19-10-2024,Standard Class,MC-17275,Marc Crier,Consumer,United States,Camarillo,California,93010,West,OFF-LA-10002034,Office Supplies,Labels,Avery 478,14.73,3.00,0.00,7.22
9100.00,US-2024-142643,15-10-2024,20-10-2024,Standard Class,DL-13495,Dionis Lloyd,Corporate,United States,Thousand Oaks,California,91360,West,OFF-LA-10003510,Office Supplies,Labels,Avery 4027 File Folder Labels for Dot Matrix Printers 5000 Labels per Box White,152.65,5.00,0.00,70.22
9101.00,US-2024-113670,15-10-2024,17-10-2024,First Class,RS-19765,Roland Schwarz,Corporate,United States,Los Angeles,California,90045,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,204.95,5.00,0.00,100.43
9102.00,US-2024-132234,16-10-2024,18-10-2024,First Class,MY-17380,Maribeth Yedwab,Corporate,United States,New York City,New York,10011,East,FUR-FU-10001290,Furniture,Furnishings,Executive Impressions Supervisor Wall Clock,547.30,13.00,0.00,175.14
9103.00,US-2024-159100,16-10-2024,21-10-2024,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbia,Tennessee,38401,South,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,1875.26,7.00,0.40,-968.88
9104.00,US-2024-158386,16-10-2024,21-10-2024,Standard Class,BO-11425,Bobby Odegard,Consumer,United States,Richmond,Kentucky,40475,South,OFF-BI-10003719,Office Supplies,Binders,Large Capacity Hanging Post Binders,124.75,5.00,0.00,57.39
9105.00,US-2024-111577,16-10-2024,21-10-2024,Standard Class,AJ-10780,Anthony Jacobs,Corporate,United States,Scottsdale,Arizona,85254,West,OFF-PA-10000062,Office Supplies,Paper,Green Bar Computer Printout Paper,307.78,7.00,0.20,111.57
9106.00,US-2024-159100,16-10-2024,21-10-2024,Standard Class,VP-21760,Victoria Pisteka,Corporate,United States,Columbia,Tennessee,38401,South,TEC-AC-10003499,Technology,Accessories,Memorex Mini Travel Drive 8 GB USB 2.0 Flash Drive,18.53,2.00,0.20,4.40
9107.00,US-2024-159282,16-10-2024,21-10-2024,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Yuma,Arizona,85364,West,TEC-MA-10001148,Technology,Machines,Swingline SM12-08 MicroCut Jam Free Shredder,599.99,5.00,0.70,-479.99
9108.00,US-2024-123246,17-10-2024,19-10-2024,Second Class,AJ-10960,Astrea Jones,Consumer,United States,San Diego,California,92037,West,OFF-AR-10001770,Office Supplies,Art,Economy #2 Pencils,10.64,4.00,0.00,2.77
9109.00,US-2024-165603,17-10-2024,19-10-2024,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Warwick,Rhode Island,2886,East,OFF-PA-10002552,Office Supplies,Paper,Xerox 1958,12.96,2.00,0.00,6.22
9110.00,US-2024-165603,17-10-2024,19-10-2024,Second Class,SS-20140,Saphhira Shifley,Corporate,United States,Warwick,Rhode Island,2886,East,OFF-ST-10000798,Office Supplies,Storage,2300 Heavy-Duty Transfer File Systems by Perma,49.96,2.00,0.00,9.49
9111.00,US-2024-114804,17-10-2024,19-10-2024,Second Class,BF-11020,Barry Französisch,Corporate,United States,Modesto,California,95351,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,52.79,1.00,0.20,4.62
9112.00,US-2024-106432,19-10-2024,24-10-2024,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Waco,Texas,76706,Central,FUR-BO-10004360,Furniture,Bookcases,Rush Hierlooms Collection Rich Wood Bookcases,328.40,3.00,0.32,-91.76
9113.00,US-2024-131492,19-10-2024,24-10-2024,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock Black",30.56,2.00,0.00,10.39
9114.00,US-2024-125388,19-10-2024,23-10-2024,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841,East,FUR-FU-10004712,Furniture,Furnishings,Westinghouse Mesh Shade Clip-On Gooseneck Lamp Black,56.56,4.00,0.00,14.71
9115.00,US-2024-117653,19-10-2024,23-10-2024,Standard Class,MO-17500,Mary O'Rourke,Consumer,United States,Chicago,Illinois,60623,Central,FUR-TA-10003008,Furniture,Tables,Lesro Round Back Collection Coffee Table End Table,91.28,1.00,0.50,-67.54
9116.00,US-2024-131492,19-10-2024,24-10-2024,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,FUR-TA-10003837,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,24.37,2.00,0.20,-3.35
9117.00,US-2024-125199,19-10-2024,25-10-2024,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-AR-10002956,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,123.26,7.00,0.20,9.24
9118.00,US-2024-106432,19-10-2024,24-10-2024,Standard Class,CA-12265,Christina Anderson,Consumer,United States,Waco,Texas,76706,Central,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder 3/8""",2.07,2.00,0.80,-3.52
9119.00,US-2024-125990,19-10-2024,23-10-2024,Standard Class,JS-16030,Joy Smith,Consumer,United States,San Francisco,California,94122,West,OFF-BI-10004826,Office Supplies,Binders,JM Magazine Binder,39.62,3.00,0.20,13.87
9120.00,US-2024-120390,19-10-2024,26-10-2024,Standard Class,TH-21550,Tracy Hopkins,Home Office,United States,Burlington,North Carolina,27217,South,OFF-BI-10004995,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1633.19,4.00,0.70,-1306.55
9121.00,US-2024-131492,19-10-2024,24-10-2024,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,OFF-EN-10002973,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,8.96,2.00,0.00,4.30
9122.00,US-2024-131492,19-10-2024,24-10-2024,Second Class,HH-15010,Hilary Holden,Corporate,United States,San Francisco,California,94110,West,OFF-LA-10001641,Office Supplies,Labels,Avery 518,31.50,10.00,0.00,15.12
9123.00,US-2024-107727,19-10-2024,23-10-2024,Second Class,MA-17560,Matt Abelman,Home Office,United States,Houston,Texas,77095,Central,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,29.47,3.00,0.20,9.95
9124.00,US-2024-125199,19-10-2024,25-10-2024,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10004041,Office Supplies,Paper,"It's Hot Message Books with Stickers 2 3/4"" x 5""",23.68,4.00,0.20,7.40
9125.00,US-2024-125388,19-10-2024,23-10-2024,Standard Class,MP-17965,Michael Paige,Corporate,United States,Lawrence,Massachusetts,1841,East,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,32.70,3.00,0.00,8.50
9126.00,US-2024-125199,19-10-2024,25-10-2024,Standard Class,HM-14860,Harry Marie,Corporate,United States,Philadelphia,Pennsylvania,19120,East,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,309.58,4.00,0.40,-56.76
9127.00,US-2024-159457,19-10-2024,26-10-2024,Standard Class,RD-19480,Rick Duston,Consumer,United States,Houston,Texas,77095,Central,TEC-PH-10002185,Technology,Phones,QVS USB Car Charger 2-Port 2.1Amp for iPod/iPhone/iPad/iPad 2/iPad 3,16.68,3.00,0.20,5.21
9128.00,CA-2024-125388,19-10-2024,23-10-2024,Standard Class,MP-17965,Michael Paige,Corporate,Canada,Montreal,Quebec,H1A,East,FUR-FU-10004712,Furniture,Furnishings,Westinghouse Mesh Shade Clip-On Gooseneck Lamp Black,24.37,2.00,0.20,-3.35
9129.00,CA-2024-125388,19-10-2024,23-10-2024,Standard Class,MP-17965,Michael Paige,Corporate,Canada,Montreal,Quebec,H1A,East,OFF-ST-10000918,Office Supplies,Storage,Crate-A-Files,16.68,3.00,0.20,5.21
9130.00,CA-2024-107004,19-10-2024,24-10-2024,Standard Class,EH-14125,Eugene Hildebrand,Home Office,Canada,Vancouver,British Columbia,V6G,West,TEC-PH-10004922,Technology,Phones,RCA Visys Integrated PBX 8-Line Router,19.44,3.00,0.00,9.33
9131.00,US-2024-103065,20-10-2024,20-10-2024,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame,43.94,4.00,0.20,6.04
9132.00,US-2024-147277,20-10-2024,24-10-2024,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Akron,Ohio,44312,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,284.36,2.00,0.40,-75.83
9133.00,US-2024-158743,20-10-2024,27-10-2024,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-AR-10002257,Office Supplies,Art,Eldon Spacemaker Box Quick-Snap Lid Clear,13.36,4.00,0.00,4.14
9134.00,US-2024-103065,20-10-2024,20-10-2024,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,4.45,2.00,0.20,1.11
9135.00,US-2024-146416,20-10-2024,22-10-2024,Second Class,JE-16165,Justin Ellison,Corporate,United States,Woodland,California,95695,West,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,20.93,4.00,0.20,7.59
9136.00,US-2024-158743,20-10-2024,27-10-2024,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-BI-10003364,Office Supplies,Binders,Binding Machine Supplies,145.85,5.00,0.00,70.01
9137.00,US-2024-104822,20-10-2024,20-10-2024,Same Day,RB-19465,Rick Bensley,Home Office,United States,New York City,New York,10024,East,OFF-LA-10002034,Office Supplies,Labels,Avery 478,24.55,5.00,0.00,12.03
9138.00,US-2024-146416,20-10-2024,22-10-2024,Second Class,JE-16165,Justin Ellison,Corporate,United States,Woodland,California,95695,West,OFF-LA-10003714,Office Supplies,Labels,Avery 510,3.75,1.00,0.00,1.80
9139.00,US-2024-158722,20-10-2024,26-10-2024,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Philadelphia,Pennsylvania,19120,East,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,45.53,3.00,0.20,15.93
9140.00,US-2024-103065,20-10-2024,20-10-2024,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register 11"" X 8 1/2"" 100 Messages",6.67,1.00,0.20,2.50
9141.00,US-2024-158743,20-10-2024,27-10-2024,Standard Class,IG-15085,Ivan Gibson,Consumer,United States,Little Rock,Arkansas,72209,South,OFF-PA-10001019,Office Supplies,Paper,Xerox 1884,39.96,2.00,0.00,18.78
9142.00,US-2024-115252,20-10-2024,25-10-2024,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Durham,North Carolina,27707,South,OFF-PA-10001667,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),14.35,3.00,0.20,4.49
9143.00,US-2024-147277,20-10-2024,24-10-2024,Standard Class,EB-13705,Ed Braxton,Corporate,United States,Akron,Ohio,44312,East,OFF-ST-10000142,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,665.41,2.00,0.20,66.54
9144.00,US-2024-103065,20-10-2024,20-10-2024,Same Day,PT-19090,Pete Takahito,Consumer,United States,Jacksonville,Florida,32216,South,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.77,2.00,0.20,-0.77
9145.00,US-2024-115252,20-10-2024,25-10-2024,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Durham,North Carolina,27707,South,TEC-PH-10004071,Technology,Phones,PayAnywhere Card Reader,15.98,2.00,0.20,1.40
9146.00,US-2024-167094,21-10-2024,22-10-2024,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Oregon,97477,West,FUR-CH-10000155,Furniture,Chairs,Global Comet Stacking Armless Chair,478.48,2.00,0.20,47.85
9147.00,US-2024-113558,21-10-2024,26-10-2024,Standard Class,PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801,South,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,683.95,3.00,0.20,42.75
9148.00,US-2024-113558,21-10-2024,26-10-2024,Standard Class,PH-18790,Patricia Hirasaki,Home Office,United States,Lakeland,Florida,33801,South,FUR-FU-10001756,Furniture,Furnishings,Eldon Expressions Desk Accessory Wood Photo Frame Mahogany,45.70,3.00,0.20,5.14
9149.00,US-2024-145884,21-10-2024,21-10-2024,Same Day,SL-20155,Sara Luxemburg,Home Office,United States,Muskogee,Oklahoma,74403,Central,FUR-TA-10002356,Furniture,Tables,Bevis Boat-Shaped Conference Table,262.11,1.00,0.00,62.91
9150.00,US-2024-117422,21-10-2024,25-10-2024,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,161.57,2.00,0.20,16.16
9151.00,US-2024-100356,21-10-2024,25-10-2024,Standard Class,SP-20920,Susan Pistek,Consumer,United States,Chicago,Illinois,60653,Central,OFF-AP-10002191,Office Supplies,Appliances,Belkin 8 Outlet SurgeMaster II Gold Surge Protector,23.99,2.00,0.80,-62.38
9152.00,US-2024-148166,21-10-2024,26-10-2024,Standard Class,NK-18490,Neil Knudson,Home Office,United States,Deltona,Florida,32725,South,OFF-AR-10004956,Office Supplies,Art,Newell 33,17.86,4.00,0.20,2.01
9153.00,US-2024-142125,21-10-2024,27-10-2024,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,38.82,6.00,0.00,19.41
9154.00,US-2024-117422,21-10-2024,25-10-2024,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder 3/8""",6.22,4.00,0.70,-4.97
9155.00,US-2024-142125,21-10-2024,27-10-2024,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Milwaukee,Wisconsin,53209,Central,OFF-BI-10003460,Office Supplies,Binders,Acco 3-Hole Punch,21.90,5.00,0.00,10.51
9156.00,US-2024-117331,21-10-2024,28-10-2024,Standard Class,ND-18370,Natalie DeCherney,Consumer,United States,Glendale,Arizona,85301,West,OFF-BI-10003984,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',8.56,1.00,0.70,-6.56
9157.00,US-2024-117422,21-10-2024,25-10-2024,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes Blank White 8-1/2"" X 11"" 24 Cards/25 Envelopes/Set",4.06,1.00,0.20,1.37
9158.00,US-2024-167094,21-10-2024,22-10-2024,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Oregon,97477,West,OFF-PA-10003953,Office Supplies,Paper,Xerox 218,5.18,1.00,0.20,1.81
9159.00,US-2024-113453,21-10-2024,28-10-2024,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10000352,Office Supplies,Storage,Acco Perma 2700 Stacking Storage Drawers,71.38,3.00,0.20,-4.46
9160.00,US-2024-154410,21-10-2024,24-10-2024,First Class,MD-17860,Michael Dominguez,Corporate,United States,Indianapolis,Indiana,46203,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,909.12,8.00,0.00,9.09
9161.00,US-2024-167094,21-10-2024,22-10-2024,First Class,DK-12835,Damala Kotsonis,Corporate,United States,Springfield,Oregon,97477,West,TEC-AC-10003116,Technology,Accessories,Memorex Froggy Flash Drive 8 GB,28.40,2.00,0.20,6.75
9162.00,US-2024-145884,21-10-2024,21-10-2024,Same Day,SL-20155,Sara Luxemburg,Home Office,United States,Muskogee,Oklahoma,74403,Central,TEC-PH-10000895,Technology,Phones,Polycom VVX 310 VoIP phone,1439.92,8.00,0.00,374.38
9163.00,US-2024-113453,21-10-2024,28-10-2024,Standard Class,CM-12160,Charles McCrossin,Consumer,United States,Philadelphia,Pennsylvania,19143,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,329.99,2.00,0.40,-77.00
9164.00,US-2024-130141,22-10-2024,24-10-2024,Second Class,HA-14905,Helen Abelman,Consumer,United States,Fort Collins,Colorado,80525,West,FUR-CH-10000749,Furniture,Chairs,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,579.14,4.00,0.20,-28.96
9165.00,US-2024-101581,22-10-2024,27-10-2024,Standard Class,DW-13195,David Wiener,Corporate,United States,Redmond,Oregon,97756,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,177.23,5.00,0.50,-120.51
9166.00,US-2024-130211,22-10-2024,22-10-2024,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,73505,Central,FUR-TA-10003748,Furniture,Tables,Bevis 36 x 72 Conference Tables,248.98,2.00,0.00,54.78
9167.00,US-2024-111920,22-10-2024,26-10-2024,Standard Class,PS-18970,Paul Stevenson,Home Office,United States,Tulsa,Oklahoma,74133,Central,OFF-AR-10003179,Office Supplies,Art,Dixon Ticonderoga Core-Lock Colored Pencils,36.44,4.00,0.00,12.03
9168.00,US-2024-130141,22-10-2024,24-10-2024,Second Class,HA-14905,Helen Abelman,Consumer,United States,Fort Collins,Colorado,80525,West,OFF-BI-10000831,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,3.17,4.00,0.70,-2.53
9169.00,US-2024-127180,22-10-2024,24-10-2024,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,OFF-EN-10002500,Office Supplies,Envelopes,Globe Weis Peel & Seel First Class Envelopes,63.90,5.00,0.00,28.76
9170.00,US-2024-156363,22-10-2024,28-10-2024,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10003068,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,31.68,4.00,0.20,11.09
9171.00,US-2024-130211,22-10-2024,22-10-2024,Same Day,BD-11620,Brian DeCherney,Consumer,United States,Lawton,Oklahoma,73505,Central,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,333.09,3.00,0.00,23.32
9172.00,US-2024-127180,22-10-2024,24-10-2024,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,11199.97,4.00,0.20,3919.99
9173.00,US-2024-127180,22-10-2024,24-10-2024,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone,2399.60,8.00,0.00,647.89
9174.00,US-2024-127180,22-10-2024,24-10-2024,First Class,TA-21385,Tom Ashbrook,Home Office,United States,New York City,New York,10024,East,TEC-PH-10003800,Technology,Phones,i.Sound Portable Power - 8000 mAh,52.99,1.00,0.00,0.53
9175.00,US-2024-156363,22-10-2024,28-10-2024,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003988,Technology,Phones,LF Elite 3D Dazzle Designer Hard Case Cover Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite,32.70,5.00,0.40,-6.54
9176.00,US-2024-125451,23-10-2024,24-10-2024,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920,East,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68,2.00,0.00,50.56
9177.00,US-2024-139913,23-10-2024,29-10-2024,Standard Class,JC-16105,Julie Creighton,Corporate,United States,Rochester,New York,14609,East,FUR-FU-10000771,Furniture,Furnishings,Eldon 200 Class Desk Accessories Smoke,69.08,11.00,0.00,29.01
9178.00,US-2024-125451,23-10-2024,24-10-2024,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920,East,FUR-FU-10004963,Furniture,Furnishings,Eldon 400 Class Desk Accessories Black Carbon,35.00,4.00,0.00,14.70
9179.00,US-2024-125451,23-10-2024,24-10-2024,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920,East,FUR-TA-10001039,Furniture,Tables,KI Adjustable-Height Table,240.74,4.00,0.30,-13.76
9180.00,US-2024-125451,23-10-2024,24-10-2024,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table 20-1/2""H x 24""W x 20""D",637.90,3.00,0.30,-127.58
